date,time,tweet,tweet_id,hashtags,user_id,username,location,num_followers,geo_enabled,long,lat,relevant,neg_sent_score,neu_sent_score,pos_sent_score,compound_sent_score,sent_class,query_location
2022-03-21,04:44:40,Sharks stage late comeback in thrilling win over Coyotes #YahooSports #NHL https://t.co/y5l1xCHpnB,1505767324208537601,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1483,False,,,0.0,0.0,0.592,0.408,0.7845,positive,fresno
2022-03-21,01:19:56,Arizona Coyotes clearly betting against their own team to get money to build the new stadium,1505715799914278916,[],80189523,KodySimmons,"Bay Area, California",165,True,,,0.0,0.0,0.847,0.153,0.4019,positive,fresno
2022-03-21,00:53:00,@RedstoneCo2 Aww dang looks like im a little late to the party,1505709024133537795,[],1068004940096794624,Citrus_Coyote,Southern California ,140,False,,,0.0,0.0,0.658,0.342,0.6369,positive,fresno
2022-03-20,17:54:00,Original Art Stories - Xueling Zou: Plein Air @ Coyote Valley Open Space Preserve Morg... https://t.co/p7VpM7Aphk #art #story,1505603577078849548,"['art', 'story']",792207762,zxling1,"San Francisco Bay Area, CA",6075,False,,,0.0,0.0,0.881,0.119,0.3182,positive,fresno
2022-03-20,15:24:12,"leaving my parents right now, and a few minutes in, I got to see a coyote right now",1505565878498201609,[],775906789489537026,findingnebula,,1457,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-20,08:43:06,@Jindall @mechanic_coyote Nooooo! We're y'all waken yo by the hotel fire alarm?!?,1505464941653860353,[],1110209235218894848,SweetTigerSeer,Northern CA,136,False,,,0.0,0.365,0.635,0.0,-0.695,negative,fresno
2022-03-20,01:33:15,"""I'm Coyote Peterson, and I'm about to enter the sting zone with the box jellyfish""",1505356762953617414,[],842969142,BryanIsTheKing,"Bay Area, CA",1292,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-20,00:39:12,"i found an owl wing, deer leg, some unknown bones and 3 Coyote foot bones https://t.co/fjWP4oBPyB",1505343161484206080,[],1424895338498854925,TaylorrrBig,southern california,64,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-19,21:07:26,"@Coyote_Quarry correction: NOT modern firearms.
gunslinger fighter and battlesmith artificer.",1505289870511525889,[],3254227777,Shadumura,"Tulare, CA",1253,False,,,0.0,0.0,0.849,0.151,0.1531,positive,fresno
2022-03-19,17:58:43,"@IronMang2000 Are you staying near T-Mobile Arena? I went with my son the first year the Knights were in the league. We were at his hockey tournament, staying out in Summerlin. Edmonton game. 1/2 the place was Oilers fans that time. We saw Blue Jackets-Coyotes once.",1505242376142426115,[],44441471,ArtWong128,Southern California,829,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-19,16:56:00,Original Art Stories - Xueling Zou: Plein Air @ Coyote Valley Open Space Preserve Morg... https://t.co/p7VpM7iNSK #blog #art,1505226593257492487,"['blog', 'art']",792207762,zxling1,"San Francisco Bay Area, CA",6075,False,,,0.0,0.0,0.881,0.119,0.3182,positive,fresno
2022-03-19,04:29:16,"If you are under stress, or if you are worrying too much, seeing a coyote is a spiritual message that you need to adjust, to evolve. You don’t need to be that concerned, everything will be alright.",1505038672499859460,[],54441621,Half8n,"Everywhere, CA",18092,False,,,0.0,0.126,0.825,0.049,-0.4939,negative,fresno
2022-03-19,03:29:18,@P01ndexter @Stuxyville @catoletters Cognitive dissonance like Wiley Coyote running on air https://t.co/dnivKahqFN,1505023582677573633,[],263431334,prof_smartass,Southern California,967,True,,,0.0,0.0,0.815,0.185,0.3612,positive,fresno
2022-03-19,01:33:56,"The Coyote Hills, another visual landmark. Such a pretty day to fly. https://t.co/biHolYNCjK",1504994546802847747,[],9657712,starree,The Golden State,3785,True,,,0.0,0.0,0.71,0.29,0.5423,positive,fresno
2022-03-19,00:39:57,@TessaDare I adore alligator lizards! They’re fantastic (but definitely won’t get big enough to eat a coyote lol),1504980964786593795,[],3258973092,cbrittonauthor,"San Francisco Bay Area, Ca",1524,False,,,0.0,0.0,0.536,0.464,0.903,positive,fresno
2022-03-18,22:52:07,"@chelsieomfg Don’t forget the bears, coyotes and rattle snakes",1504953826050072577,[],244278345,themrd81,I.E. California ,1711,True,,,0.0,0.192,0.808,0.0,-0.2263,negative,fresno
2022-03-18,22:34:33,"@Coyote_Quarry Mine would just be a giant metal boar, and I was rocking a rock gnome so free mount. Also cowboy artificer, cause firearms were allowed in the campaign.",1504949404314206208,[],3254227777,Shadumura,"Tulare, CA",1253,False,,,0.0,0.0,0.868,0.132,0.6418,positive,fresno
2022-03-18,18:51:24,"Q3: 6:11 #OleMiss 33 - SD 46

South Dakota goes on a 7-0 run to extend their lead back to double-digits after the Rebels trimmed the deficit to six. Ole Miss is continuing to struggle from the field against a stout Coyotes defense.",1504893246354374658,['OleMiss'],1461173087752253448,JakeDavisOE,Southern California,168,True,,,0.0,0.17,0.73,0.099,-0.5423,negative,fresno
2022-03-18,18:27:14,"HALF: #OleMiss 27 - SD 36

Rebels trim a 16-point first half deficit to nine at the break. Baker leads the way for Ole Miss with 10 pts on 3-9 shooting. Sjerven and Chloe Lamb both got into double figures for the Coyotes in the first half, scoring 10 and 12 points respectively.",1504887167147036679,['OleMiss'],1461173087752253448,JakeDavisOE,Southern California,168,True,,,0.0,0.106,0.852,0.042,-0.4019,negative,fresno
2022-03-18,18:16:14,"Q2: 4:24 #OleMiss 16 - SD 32

A 13-0 Coyotes run pushes the lead to 16 as the Rebels continue to struggle from the field. Ole Miss is shooting 5-22 while South Dakota has knocked down 13 of their 21 attempts. Rebels look intimidated by the big stage early in this one.",1504884399267094530,['OleMiss'],1461173087752253448,JakeDavisOE,Southern California,168,True,,,0.0,0.181,0.819,0.0,-0.8126,negative,fresno
2022-03-18,18:00:03,"#OleMiss is 2-3 from beyond the arc, but just 2-12 from inside it. Coyotes have played effective help defense so far, making up for their size and speed disadvantage with solid team defense.",1504880325134008323,['OleMiss'],1461173087752253448,JakeDavisOE,Southern California,168,True,,,0.0,0.081,0.566,0.353,0.8885,positive,fresno
2022-03-18,17:44:53,"#OleMiss tried to surprise South Dakota with a full-court press, but the Coyotes have been able to move the ball effectively up and down the court to break it.",1504876507080101901,['OleMiss'],1461173087752253448,JakeDavisOE,Southern California,168,True,,,0.0,0.0,0.833,0.167,0.6597,positive,fresno
2022-03-18,17:14:03,"@tuck7612 Yeah, it's the worst of the worst now. I wish it could somehow go back to the era of strictly posting about coyote sightings and nothing else.",1504868748137689091,[],37075001,ninjarobot5000,Southern California,122,False,,,0.0,0.221,0.647,0.132,-0.6486,negative,fresno
2022-03-18,08:30:59,Both owls and coyotes are very active tonight.,1504737115233419265,[],629697784,grantwmckinney,"San Francisco Bay Area, CA",2559,True,,,0.0,0.0,0.7,0.3,0.4576,positive,fresno
2022-03-17,22:18:41,@primitiveradio @crab_season Before the pandemic she once told me Sunnyvale but since it has been coyote valley in santa clara. She’s and hknight blocked me after I criticized their karen energy.,1504583024100339712,[],769928202424684544,ec0anarch0,SF/CA/USA,351,False,,,0.0,0.161,0.766,0.073,-0.5023,negative,fresno
2022-03-17,19:49:58,"#Salmon as plaintiffs
 
""all of the forms of life ... will stand before the court -- the pileated woodpecker as well as the coyote &amp; bear, the lemmings as well as the trout in the streams""
— William O. Douglas dissent, @SierraClub v Morton (1972)

https://t.co/Mr2JCDgY3B",1504545597302325273,['Salmon'],845015197,Roger_E_P,"Bay Area, CA",697,False,,,0.0,0.0,0.913,0.087,0.4939,positive,fresno
2022-03-15,23:36:25,@RedstoneCo2 I dont see how there could be a better outfit,1503877811353710592,[],1068004940096794624,Citrus_Coyote,Southern California ,140,False,,,0.0,0.0,0.775,0.225,0.4404,positive,fresno
2022-04-04,16:11:54,"@Rootchopper @nduley @TurtleDub616 Here in SoCal it's dogs, desert cottontail rabbits, and of course, coyotes.  Yup, shoes off.",1511013702958411784,[],19671579,jwfisher3,California Republic,108,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-04-04,10:37:22,Chicago Blackhawks vs. Arizona Coyotes - Game Highlights #YahooSports #NHL https://t.co/SGDqoEZJx8,1510929513122652164,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-04-04,10:06:18,10 observations: Blackhawks fall to Coyotes in overtime #YahooSports #NHL https://t.co/fgC6XxrkwW,1510921697225891840,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-04-04,09:08:26,a Spectacular Goalie Save from Chicago Blackhawks vs. Arizona Coyotes #YahooSports #NHL https://t.co/kjodFcAjZi,1510907132983476231,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.0,0.789,0.211,0.4939,positive,fresno
2022-04-04,08:18:38,a Spectacular Goal from Chicago Blackhawks vs. Arizona Coyotes #YahooSports #NHL https://t.co/UyqE4vRIpH,1510894601137053696,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-04-04,01:16:35,@Tolnga_ Family guy death pose,1510788389624115201,[],1068004940096794624,Citrus_Coyote,Southern California ,145,False,,,0.0,0.494,0.506,0.0,-0.5994,negative,fresno
2022-04-04,00:03:42,@PHNX_Coyotes @CraigSMorgan Embarrassing.,1510770046829621250,[],893186627148763136,RebelsAnonymous,Southern California,30,False,,,0.0,0.565,0.435,0.0,-0.3818,negative,fresno
2022-04-03,19:12:25,@touchdownbane @OneRadChee Typical coyote behavior,1510696743825862657,[],1065028818375630848,_Holly_Fox_,Southern California,25316,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-04-03,18:20:02,"A Cloud Never Dies, new 30 minute documentary of Zen Master and social activist Thich Nhat Hanh narrated by Peter Coyote
https://t.co/UaSL6AnyRa",1510683558494367745,[],18708762,AnthonyLawlor,Northern California,2601,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-04-03,16:44:00,Original Art Stories - Xueling Zou: Plein Air @ Coyote Valley Open Space Preserve Morg... https://t.co/p7VpM7iNSK #artist #blogs,1510659391418093570,"['artist', 'blogs']",792207762,zxling1,"San Francisco Bay Area, CA",6081,False,,,0.0,0.0,0.881,0.119,0.3182,positive,fresno
2022-04-03,03:54:49,Coyotes' Ritchie suspended 1 game for slashing #ESPN #NHL https://t.co/XImc9USLks,1510465819301404673,"['ESPN', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.394,0.606,0.0,-0.6369,negative,fresno
2022-04-02,23:38:48,Zegras calls Beagle's blindside hit 'embarrassing' #ESPN #NHL https://t.co/CMIeHX9aST,1510401390564155395,"['ESPN', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.245,0.755,0.0,-0.3818,negative,fresno
2022-04-02,19:28:10,Congratulations to the Sanger High School Apache Boys Tennis team on their 9-0 win over the Madera High School Coyotes at Thursday's home game. The Apaches are 11-4 overall and undefeated 7-0 in league. (📸:Cheryl Senn/The Sanger Scene) @Sanger_Tennis https://t.co/4mpEXo7t32,1510338320500330496,[],2878738843,thesangerscene,"Sanger,CA",1229,True,,,0.0,0.0,0.842,0.158,0.8271,positive,fresno
2022-04-02,19:17:14,"Today I bring her back down the mountain to my ex’s. 

I take her to a vet appointment on Monday and then that’s it. 

I get on a plane Tuesday to leave it behind. 

She will ALWAYS be mommy’s little coyote girl. https://t.co/4AEb7nOyV6",1510335565689806851,[],24474450,EveBatelle,Southern California,6412,False,,,0.0,0.028,0.972,0.0,-0.0516,negative,fresno
2022-04-02,18:30:23,@ShannonSkalos Here's a really old picture of a coyote pup (first coyote I ever got on camera). I nicknamed her Rose on account of her really pink skin on her belly. She was present on my cameras for two years consistently. I've had to pull my cameras from that spot but she was still alive then https://t.co/uswqvHreY4,1510323778345078789,[],251056368,pchrysafis,"Fresno, CA",5337,False,,,1.0,0.0,0.943,0.057,0.5267,positive,fresno
2022-04-02,18:21:11,"@RedstoneCo2 hm
hope nobody minds if i just... take...",1510321463273816068,[],1068004940096794624,Citrus_Coyote,Southern California ,145,False,,,0.0,0.0,0.734,0.266,0.4404,positive,fresno
2022-04-02,16:36:00,Original Art Stories - Xueling Zou: Plein Air @ Coyote Valley Open Space Preserve Morg... https://t.co/p7VpM7iNSK #pleinair #originalart,1510294990114619395,"['pleinair', 'originalart']",792207762,zxling1,"San Francisco Bay Area, CA",6081,False,,,0.0,0.0,0.881,0.119,0.3182,positive,fresno
2022-04-02,15:43:19,"@BarsandbeatsE it was such a peaceful beautiful moment, but i left when i heard coyotes lol",1510281731739303940,[],29881298,SolachiVoz,"Bay Area, CA",8698,True,,,0.0,0.0,0.612,0.388,0.8047,positive,fresno
2022-04-02,15:28:41,@LMZieger Uh oh looks challenging today! Waiting for coffee before I tackle it! Btw did you see the video of the coyote our next door neighbor posted?,1510278050591641601,[],24237749,ChopperKat,Southern CA,460,False,,,0.0,0.0,0.923,0.077,0.2924,positive,fresno
2022-04-02,14:54:38,"@spittinchiclets That “poke” to me didn’t even look significant. If he was repeatedly poking at the puck hard, I’d understand. Can’t blame beagle, I’d be embarrassed and bummed to be on the coyotes too",1510269482219933701,[],1045872604681187329,AlexFromNewport,Southern California,49,False,,,0.0,0.165,0.787,0.047,-0.5423,negative,fresno
2022-04-02,09:48:26,"Coyotes' Keller fractures leg in crash, has surgery #ESPN #NHL https://t.co/UBiqkkOxKb",1510192422411640832,"['ESPN', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.213,0.787,0.0,-0.4019,negative,fresno
2022-04-02,07:02:09,Trevor Zegras’ wizardry sparks Ducks past Coyotes in game with ugly finish https://t.co/kedbpqI2gG,1510150576222314498,[],244365222,MRhodesHouse,Southern California,170,False,,,0.0,0.216,0.784,0.0,-0.5106,negative,fresno
2022-04-02,06:44:40,Coyotes' Lawson Crouse likely done for rest of season with broken hand #Yardbarker #NHL https://t.co/DXgzCRvIlw,1510146178909843456,"['Yardbarker', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.161,0.674,0.166,0.0258,neutral,fresno
2022-04-02,04:55:45,Lol the Coyotes just have a bunch of scumbags on the team this year.,1510118768650817538,[],1306299833758572544,RyanGibbs56,Southern California ,825,False,,,0.0,0.0,0.823,0.177,0.4215,positive,fresno
2022-04-02,03:19:45,Somebody had deer for dinner. Looks like a coyote. https://t.co/QurjtrgYZm,1510094607492661254,[],948977271959777280,WildThingRanger,Northern California,631,False,,,0.0,0.0,0.783,0.217,0.3612,positive,fresno
2022-04-01,22:33:35,@Tolnga_ im chill with anything https://t.co/Qsvic66EDx,1510022590793805828,[],1068004940096794624,Citrus_Coyote,Southern California ,145,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-04-01,19:24:32,"@DonyelleDavis And here I was, raised to fear rattlesnakes, black widow spiders, and coyotes...",1509975015206256641,[],18758751,DisastrousComms,Currently California,4973,False,,,0.0,0.198,0.802,0.0,-0.4939,negative,fresno
2022-04-01,18:57:38,"Guys, I may or may not be a coyote. Just saying.",1509968247277297667,[],2681564479,Kalethedeer,"Central Coast, CA",8545,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-04-01,16:47:00,Original Art Stories - Xueling Zou: Plein Air @ Coyote Valley Open Space Preserve Morg... https://t.co/p7VpM7Aphk #art #pleinairpainting,1509935370699485189,"['art', 'pleinairpainting']",792207762,zxling1,"San Francisco Bay Area, CA",6081,False,,,0.0,0.0,0.881,0.119,0.3182,positive,fresno
2022-04-01,16:24:46,@LMZieger Coyotes are very common around here. At night you can hear them howling sometimes. There's plenty of water around so we think he was looking for a bunny for his breakfast...he is NOT having any of my coffee! lol,1509929774650601473,[],24237749,ChopperKat,Southern CA,460,False,,,1.0,0.0,0.927,0.073,0.4753,positive,fresno
2022-04-01,15:42:43,"Oh, there is a coyote in our back yard atm! There is a fence around our pool...wonder if he smells the coffee brewing..prolly looking for a bunny as there are quite a few around this time of year!",1509919192908140545,[],24237749,ChopperKat,Southern CA,460,False,,,1.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-04-01,15:23:45,omg best album ever:  https://t.co/ionxFjhVuS,1509914422541647880,[],3371797460,jduce415,westside CA,79,False,,,0.0,0.0,0.488,0.512,0.6369,positive,fresno
2022-04-01,10:38:54,@dsigngrl @JaneFallon A kind man.  My dad (also gone in 2020) fed crows and coyotes on a golf course by his house up until the end.  He loved animals and hated their mistreatment.  I miss him. He would have been 100 this year.,1509842737528377346,[],324236705,emerald_gnesh,The Golden State,558,False,,,0.0,0.111,0.749,0.14,0.3612,positive,fresno
2022-04-01,03:22:33,"@itsbixbyjones @SenlisHasWings If only my landlord would agree. He gave in and let us have one cat, one dog. Of course I have all the wildlife on the trails of the 20 acre preserve.  Deer and coyotes, and --well it's paradise for a writer. Views to die for.",1509732924563755010,[],15847543,SusanStJohnCom,Southern California,1832,False,,,1.0,0.069,0.776,0.155,0.5994,positive,fresno
2022-04-01,01:26:14,"Coyotes' Clayton Keller hospitalized, out for season with leg injury #Yardbarker #NHL https://t.co/zoxaI1sQly",1509703652490899459,"['Yardbarker', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.189,0.811,0.0,-0.4215,negative,fresno
2022-04-01,01:21:31,@QuakesFanStu @zimpix @hknightsf @RobMayeda @SFGate Coyote Valley and Coyote Ridge are regular haunts. Next week going to try a few new ones out on the Peninsula.,1509702467763679233,[],85634764,camilskyc,"Bay Area, CA",353,True,,,0.0,0.074,0.926,0.0,-0.25,negative,fresno
2022-04-01,00:52:35,"I hope it’s not too soon to say I love Arisce 
“Don’t let someone else be your barometer.” Coupled with “are those coyotes or something?” 
Wise and hilarious 
Awww yissss
#ExOnTheBeach",1509695185088876545,['ExOnTheBeach'],857507054,KatelynMascoto,Southern California,66,False,,,0.0,0.0,0.677,0.323,0.9169,positive,fresno
2022-03-31,23:54:43,"Coyote 1

Currently/recently I've been focused on #pocketart #MrXStrikes #nocryptorequired #nftstyletokens but make no mistake: I have not abandoned my #DougDolz they will rise again! https://t.co/rmr82ggvPt",1509680622557564938,"['pocketart', 'MrXStrikes', 'nocryptorequired', 'nftstyletokens', 'DougDolz']",215114361,dougpearsall,Southern California,57,False,,,0.0,0.0,0.745,0.255,0.7824,positive,fresno
2022-03-31,22:28:36,Wanting to make my Coyote Sona but all I can think about is this https://t.co/hFdTGcmZPu,1509658950362628099,[],1306714726831849472,Wolf_Jaws,"CA, USA",91,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-31,16:50:00,Original Art Stories - Xueling Zou: Plein Air @ Coyote Valley Open Space Preserve Morg... https://t.co/p7VpM7iNSK #art #pleinair,1509573737586126848,"['art', 'pleinair']",792207762,zxling1,"San Francisco Bay Area, CA",6081,False,,,0.0,0.0,0.881,0.119,0.3182,positive,fresno
2022-03-31,14:35:21,@RedstoneCo2 its really hard to pick a fav tbh,1509539851560923152,[],1068004940096794624,Citrus_Coyote,Southern California ,145,False,,,0.0,0.145,0.599,0.257,0.3197,positive,fresno
2022-03-31,11:38:29,a Spectacular Goalie Save from Arizona Coyotes vs. San Jose Sharks #YahooSports #NHL https://t.co/hBMbr9ySix,1509495341443289092,"['YahooSports', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.0,0.802,0.198,0.4939,positive,fresno
2022-03-31,09:09:40,"@RioJackal When I hear coyote howls in SF at night, they usually do it in a group and either do it once or for a few bursts before stopping completely for that night.",1509457890947436546,[],718762559919095809,DerpyAnsky,"Bay Area, CA",306,True,,,1.0,0.048,0.952,0.0,-0.1531,negative,fresno
2022-03-31,05:18:07,If you’ve never watch Coyote Ugly or Save The Last Dance we cannot be friends.,1509399620882874368,[],1480095649,ashley_celest,Cali ,236,True,,,0.0,0.125,0.587,0.289,0.5184,positive,fresno
2022-03-31,04:16:48,That was ugly. I really hope Keller is going to be ok. #Coyotes,1509384190898294792,['Coyotes'],28006041,MLSFAN20,"SF Bay Area, CA",665,False,,,0.0,0.189,0.629,0.183,-0.0276,neutral,fresno
2022-03-30,21:40:51,@_jakobforster There is a drinking game on the Sharks’ broadcast whenever they say desert dogs instead of coyotes.,1509284544750313476,[],528814265,MyFryHole,"Clovis, CA",882,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-30,20:51:01,There was a Gordito barbon blasting El Coyote in the common area of our office park. Didn't know if to throw up a Cruz Cruz or shoot my shot lmao,1509272002812530692,[],154989218,lovemetender_9,"YL, CA",266,True,,,0.0,0.07,0.816,0.114,0.3612,positive,fresno
2022-03-30,16:48:00,Original Art Stories - Xueling Zou: Plein Air @ Coyote Valley Open Space Preserve Morg... https://t.co/p7VpM7Aphk #Artist #Blogs,1509210846479720452,"['Artist', 'Blogs']",792207762,zxling1,"San Francisco Bay Area, CA",6081,False,,,0.0,0.0,0.881,0.119,0.3182,positive,fresno
2022-03-30,07:15:55,"The Wave, Coyote Buttes North, Arizona, USA | OC | 586 X 900 | IG: @thelightexplorer #nature https://t.co/NfU9LSy3vh",1509066877892448258,['nature'],4754508920,DailyNatureshot,"Yosemite, California",7894,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-30,05:40:23,Coyotes seek gambling law change for ASU arena #ESPN #NHL https://t.co/gX1F1lXkda,1509042834925531140,"['ESPN', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-30,02:08:15,That’s a coyote on fentanyl. https://t.co/SYkq8IYovm,1508989452567265280,[],475961896,denny2themax,"Bay Area, CA",276,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-29,21:42:06,"@Cannibal_Hippo I recall seeing a very similar story about coyote &amp; wolf hunting in Wyoming about 7 years ago. Looks like they haven't changed policy much since then, despite the outcry. https://t.co/pt1gbF8NvO",1508922474410381316,[],1566460952,cha_siu_bao,"Bay Area, CA",52,False,,,0.0,0.0,0.852,0.148,0.6372,positive,fresno
2022-03-29,17:44:00,Original Art Stories - Xueling Zou: Plein Air @ Coyote Valley Open Space Preserve Morg... https://t.co/p7VpM7iNSK #Blog #Artist,1508862551332847621,"['Blog', 'Artist']",792207762,zxling1,"San Francisco Bay Area, CA",6081,False,,,0.0,0.0,0.881,0.119,0.3182,positive,fresno
2022-03-29,17:08:27,"Bye, bye, bay 🌊

Ooh, just now the sun started to shine (not pictured), and I’m looking out the window like a wide-eyed little kid. Surprises so far? A wooden bridge and a coyote. Pretty good https://t.co/l5kfFb5I8U",1508853606732103683,[],101567617,StinaSieg,"Grand Junction, CO",3896,True,,,0.0,0.0,0.769,0.231,0.849,positive,fresno
2022-03-29,14:59:09,"i know I'm a fucking idiot, but still, Forbidden West is WAY more difficult than Zero Dawn and it's driving me absolutely insane. i don't wanna set fucking traps like wile e fucking coyote i just wanna shoot shit with my bow and go about my business PLEASE",1508821066591858692,[],57145151,aleksmlynne,Northern California,566,True,,,0.0,0.312,0.576,0.111,-0.932,negative,fresno
2022-03-29,14:00:17,Oh my stars. This 1979 Ford Bronco custom restomod is a jaw dropper. The team at @firehousevintagebroncos and @thepatinagroup dubbed this the Chromatic Coyote. Chromatic for the paint job. Coyote for the 5.0-liter Coyote V8 under the hood. Awesome work! Photos via @Bringatrailer https://t.co/WIc5KZuL3R,1508806250447912964,[],294475215,overlandbound,Northern California,4761,True,,,0.0,0.0,0.907,0.093,0.6588,positive,fresno
2022-03-29,05:01:01,RIP Roberto. Coyote family: click on link below to donate. We’re almost there! Thank you to all who have come out to show their support #wearemadera @BriABC30 @MadTrib @StephenABC30 @SBemisOnline @VanessaABC30 @KarahRucker https://t.co/TFyb4ikfuR,1508670541216956419,['wearemadera'],155966883,maderacoyotes1,"Madera, CA",1258,True,,,0.0,0.0,0.856,0.144,0.6386,positive,fresno
2022-03-29,01:33:42,@UncleDuke1969 @JimmerThatisAll So I guess it comes down to the ratio between Burt Reynolds in Wiley coyote,1508618367569043457,[],1328527210467139584,NuevFernando,Southern California,417,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-28,20:08:22,"Crazy
Beautiful 
weekend in 
@CAStateParks @AnzaBorregoPark 
✔Slow burn before sunrise 🌅 
✔Blooming Hedgehog 🌵
✔Coyote 🐾
✔Burrowing Owl 🦉 
#TwitterNatureCommunity #wildlifephotography #sunrise #naturephotography #nature https://t.co/NQbZWwJGmp",1508536496621465604,"['TwitterNatureCommunity', 'wildlifephotography', 'sunrise', 'naturephotography', 'nature']",21412357,sdpaulette,"Escondido, CA",3929,True,,,0.0,0.063,0.836,0.102,0.3612,positive,fresno
2022-03-28,20:00:48,@avatarrant The Coyotes need someplace to play. 👀😎,1508534591702720513,[],1347780395895463938,TKreylix,Northern California,39,False,,,0.0,0.0,0.649,0.351,0.6597,positive,fresno
2022-03-28,17:46:00,Original Art Stories - Xueling Zou: Plein Air @ Coyote Valley Open Space Preserve Morg... https://t.co/p7VpM7Aphk #storytelling #art,1508500666922192900,"['storytelling', 'art']",792207762,zxling1,"San Francisco Bay Area, CA",6081,False,,,0.0,0.0,0.881,0.119,0.3182,positive,fresno
2022-03-28,15:55:15,@NUIGConfessions Coyotes behavior right here,1508472798926229518,[],789134096937123840,Rachelconcanno,"Sunnydale, California",283,True,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-03-27,20:48:35,Report: Coyotes defenseman Jakob Chychrun was 'disappointed' he wasn't traded #Yardbarker #NHL https://t.co/hrz4lpPBPM,1508184227531014147,"['Yardbarker', 'NHL']",340070780,x3tko,"Bay Area, CA",1489,False,,,0.0,0.204,0.724,0.072,-0.4588,negative,fresno
2022-03-27,18:33:28,@reginalddhunter Mary Poppins and Wile E. Coyote kill another man.,1508150226904752129,[],2944213082,TheKilbyJoke,Southern California,2458,True,,,0.0,0.343,0.657,0.0,-0.6908,negative,fresno
2022-03-27,13:37:13,"@sanford17 You know I don't do Facebook, but I was just wondering, do they really allow this kind of hatred and wishful hatred? I get kicked off of Twitter for telling somebody how to ward off a coyote (animal) and this guy can tell someone that he hopes his family is raped for eternity?",1508075673348239366,[],1498788190282387457,charnasysposnik,"Nv, Az, Ca",65,False,,,0.0,0.253,0.66,0.087,-0.9461,negative,fresno
2022-04-06,16:46:00,Original Art Stories - Xueling Zou: Plein Air @ Coyote Valley Open Space Preserve Morg... https://t.co/p7VpM7iNSK #painting #originalart,1511747058578853891,"['painting', 'originalart']",792207762,zxling1,"San Francisco Bay Area, CA",6078,False,,,0.0,0.0,0.881,0.119,0.3182,positive,fresno
2022-04-06,15:27:23,"@S_Allman It's a coyote!

https://t.co/7hQlz8caIa",1511727276202737665,[],251056368,pchrysafis,"Fresno, CA",5393,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
2022-04-06,14:00:00,"You can feel it in the air, can't you?
It's SMASH DAY!!- today your @lghsinfo Bulldogs take to the platforms against the Coyotes of @ISHSCoyotes and the Wildcats of @UniWildcats in CIF league play! Almost the end of the season and we're looking to end STRONG!
@playvs @LGBulldogs https://t.co/gsfo66PVk6",1511705285613735939,[],1448372324458057729,LeGrand_Esports,"Le Grand, CA",30,False,,,0.0,0.0,0.861,0.139,0.8225,positive,fresno
2022-04-06,13:40:52,"@NahBabeeNah 🎶Roadrunner, the coyote's after you🎶",1511700468782694404,[],1482426230552940544,RGBrown2707,"Fresno, CA",83,False,,,0.0,0.0,1.0,0.0,0.0,neutral,fresno
