"","id","county","x.cen","y.cen","xmin","xmax","ymin","ymax","sqkm","inclusion","ppt"
"1612",1612,"TUOLUMNE",-18976.58122278,-24929.12721212,-120.272804470552,-120.158834589535,37.7468283914266,37.8369877959655,100,1,968.447553846571
"1613",1613,"TUOLUMNE",-8976.58122278,-24929.12721212,-120.159025206823,-120.045191250943,37.7470330073341,37.8370847025158,100,1,987.306298217773
"1614",1614,"TUOLUMNE",1023.41877722,-24929.12721212,-120.045245485027,-119.931465632902,37.7471187628593,37.8370847025158,100,1,1030.43959838867
"1615",1615,"TUOLUMNE",11023.41877722,-24929.12721212,-119.931547782489,-119.817685978189,37.7469999021085,37.8370736542071,100,1,1030.84980407715
"1616",1616,"TUOLUMNE",21023.41877722,-24929.12721212,-119.817904510739,-119.703906848626,37.7467732162088,37.8369546510873,100,1,1123.94644504123
"1617",1617,"TUOLUMNE",31023.41877722,-24929.12721212,-119.704261762252,-119.59012857194,37.7464387061342,37.8367276936698,100,1,1256.70489501953
"1618",1618,"MARIPOSA",41023.41877722,-24929.12721212,-119.590619863579,-119.476351475845,37.7459963733224,37.8363927829347,100,1,1265.69520019531
"1619",1619,"TUOLUMNE",51023.41877722,-24929.12721212,-119.476979141257,-119.362575888035,37.7454462196741,37.8359499203274,100,1,1251.16150268555
"1620",1620,"TUOLUMNE",61023.41877722,-24929.12721212,-119.363339921802,-119.248802136175,37.7447882475533,37.8353991077596,99.9999999999999,0.999999999999999,1145.65560058594
"1621",1621,"TUOLUMNE",71023.41877722,-24929.12721212,-119.249702531705,-119.135030547903,37.7440224597871,37.8347403476088,100,1,1141.26611463759
"1622",1622,"MONO",81023.41877722,-24929.12721212,-119.136067297424,-119.021261450815,37.7431488596659,37.8339736427183,100,1,639.80520111084
"1623",1623,"MONO",91023.41877722,-24929.12721212,-119.022434545381,-118.907495172467,37.7421674509428,37.833098996397,100,1,547.253500976562
"1624",1624,"MONO",101023.41877722,-24929.12721212,-118.908804601956,-118.793732040364,37.7410782378335,37.8321164124194,100,1,593.264300842285
"1625",1625,"MONO",111023.41877722,-24929.12721212,-118.795177793477,-118.679972381959,37.7398812250169,37.8310258950253,100,1,536.801446533203
"1626",1626,"MONO",121023.41877722,-24929.12721212,-118.681554446223,-118.566216524644,37.7385764176339,37.8298274489203,100,1,365.771100311279
"1627",1627,"MONO",131023.41877722,-24929.12721212,-118.56793488641,-118.452464795745,37.7371638212881,37.8285210792744,100,1,200.383900146484
"1628",1628,"MONO",141023.41877722,-24929.12721212,-118.454319440189,-118.338717522516,37.735643442045,37.8271067917231,100,1,302.493001098633
"1629",1629,"MONO",149880.465687841,-26284.2464409586,-118.34070843364,-118.226693615714,37.734015286432,37.8255845923665,63.0025917280643,0.630025917280643,474.518964043979
"1630",1630,"SAN MATEO",-216974.565299248,-34823.2534764291,-122.50649156768,-122.428261998849,37.63115865457,37.722457824687,59.8487569906361,0.598487569906361,660.519192603327
"1631",1631,"SAN MATEO",-208976.58122278,-34929.12721212,-122.431171391829,-122.3148255928,37.6325320018395,37.7247104263089,100,1,558.172332085504
"1632",1632,"SAN MATEO",-198976.58122278,-34929.12721212,-122.317599184207,-122.201382557418,37.6347819205234,37.7268552984733,100,1,510.400001831055
"1633",1633,"ALAMEDA",-188976.58122278,-34929.12721212,-122.204020323403,-122.087933216989,37.6369242377805,37.7288924319805,100,1,497.328801574707
"1634",1634,"CONTRA COSTA",-178976.58122278,-34929.12721212,-122.090435134868,-121.974477895906,37.6389589444631,37.7308218180913,100,1,646.144003295898
"1635",1635,"CONTRA COSTA",-168976.58122278,-34929.12721212,-121.976843944161,-121.861016918666,37.6408860318815,37.7326434485271,100,1,570.700996704102
"1636",1636,"ALAMEDA",-158976.58122278,-34929.12721212,-121.863247076946,-121.747550609864,37.6427054918036,37.7343573154705,100,1,409.57433336046
"1637",1637,"ALAMEDA",-148976.58122278,-34929.12721212,-121.749644858982,-121.634079294185,37.6444173164565,37.7359634115651,100,1,385.939500427246
"1638",1638,"SAN JOAQUIN",-138976.58122278,-34929.12721212,-121.636037616124,-121.5206032964,37.6460214985253,37.7374617299162,100,1,346.85380065918
"1639",1639,"SAN JOAQUIN",-128976.58122278,-34929.12721212,-121.522425674309,-121.407122941361,37.6475180311542,37.738852264091,99.9999999999999,0.999999999999999,252.830699462891
"1640",1640,"SAN JOAQUIN",-118976.58122278,-34929.12721212,-121.408809359559,-121.293638553996,37.6489069079468,37.7401350081183,100,1,253.144888305664
"1641",1641,"STANISLAUS",-108976.58122278,-34929.12721212,-121.295188997969,-121.1801504593,37.6501881229657,37.7413099564893,100,1,286.269301452637
"1642",1642,"STANISLAUS",-98976.58122278,-34929.12721212,-121.181564915704,-121.066658982334,37.6513616707333,37.7423771041576,100,1,321.418600158691
"1643",1643,"STANISLAUS",-88976.58122278,-34929.12721212,-121.067937438994,-120.953164448216,37.6524275462317,37.7433364465393,100,1,336.252100524902
"1644",1644,"STANISLAUS",-78976.58122278,-34929.12721212,-120.954306894127,-120.839667182116,37.6533857449027,37.7441879795132,100,1,346.335600280762
"1645",1645,"STANISLAUS",-68976.58122278,-34929.12721212,-120.840673607444,-120.726167509251,37.6542362626488,37.7449316994208,100,1,375.66944410536
"1646",1646,"STANISLAUS",-58976.58122278,-34929.12721212,-120.727037905333,-120.612665754882,37.6549790958319,37.7455676030667,100,1,410.945399169922
"1647",1647,"TUOLUMNE",-48976.58122278,-34929.12721212,-120.613400114223,-120.499162244303,37.6556142412748,37.7460956877186,100,1,404.702301025391
"1648",1648,"TUOLUMNE",-38976.58122278,-34929.12721212,-120.49976056058,-120.385657302838,37.6561416962606,37.7465159511072,100,1,411.65809967041
"1649",1649,"TUOLUMNE",-28976.58122278,-34929.12721212,-120.386119570901,-120.272151255838,37.6565614585329,37.7468283914266,100,1,556.601700744629
"1650",1650,"TUOLUMNE",-18976.58122278,-34929.12721212,-120.272477471706,-120.158644428671,37.6568735262959,37.7470330073341,100,1,705.533336724175
"1651",1651,"MARIPOSA",-8976.58122278,-34929.12721212,-120.158834589535,-120.04513714672,37.6570778982146,37.7471297979503,100,1,932.145401611328
"1652",1652,"MARIPOSA",1023.41877722,-34929.12721212,-120.045191250943,-119.931547782489,37.6571635514822,37.7471297979503,100,1,944.586598510742
"1653",1653,"MARIPOSA",11023.41877722,-34929.12721212,-119.931629735373,-119.817904510739,37.6570448324647,37.7471187628593,100,1,971.828803710937
"1654",1654,"MARIPOSA",21023.41877722,-34929.12721212,-119.818122520024,-119.704261762252,37.6568184168699,37.7469999021085,100,1,1017.67044474284
"1655",1655,"MARIPOSA",31023.41877722,-34929.12721212,-119.70461582606,-119.590619863579,37.6564843056666,37.7467732162088,100,1,1051.96410583496
"1656",1656,"MARIPOSA",41023.41877722,-34929.12721212,-119.591109978863,-119.476979141257,37.656042500284,37.7464387061342,100,1,1097.98360168457
"1657",1657,"MARIPOSA",51023.41877722,-34929.12721212,-119.477605303797,-119.363339921802,37.6554930026123,37.7459963733224,100,1,1266.64540039062
"1658",1658,"TUOLUMNE",61023.41877722,-34929.12721212,-119.364102126206,-119.249702531705,37.6548358150021,37.7454462196741,99.9999999999999,0.999999999999999,1232.77799560547
"1659",1659,"MONO",71023.41877722,-34929.12721212,-119.250600771411,-119.136067297424,37.6540709402646,37.7447882475533,100,1,1187.92910766602
"1660",1660,"MONO",81023.41877722,-34929.12721212,-119.1371015647,-119.022434545381,37.6531983816714,37.7440224597871,100,1,866.273399658203
"1661",1661,"MONO",91023.41877722,-34929.12721212,-119.023604831322,-118.908804601956,37.6522181429542,37.7431488596659,100,1,586.650299682617
"1662",1662,"MONO",101023.41877722,-34929.12721212,-118.910110896488,-118.795177793477,37.6511302283055,37.7421674509428,100,1,374.464100646973
"1663",1663,"MONO",111023.41877722,-34929.12721212,-118.796620085357,-118.681554446223,37.6499346423771,37.7410782378335,100,1,279.647998894585
"1664",1664,"MONO",121023.41877722,-34929.12721212,-118.683132723035,-118.56793488641,37.6486313902811,37.7398812250169,100,1,338.55549911499
"1665",1665,"MONO",131023.41877722,-34929.12721212,-118.569649134571,-118.454319440189,37.6472204775894,37.7385764176339,100,1,219.867299346924
"1666",1666,"MONO",141023.41877722,-34929.12721212,-118.456169644947,-118.34070843364,37.6457019103332,37.7371638212881,100,1,170.539699401855
"1667",1667,"MONO",151023.41877722,-34929.12721212,-118.342694579074,-118.227102192769,37.6440756950031,37.735643442045,100,1,446.811001281738
"1668",1668,"MONO",160140.163445303,-35926.151763602,-118.22922426179,-118.115058370059,37.6423418385487,37.734015286432,73.0453517026576,0.730453517026576,307.727575591116
"1669",1669,"SAN MATEO",-217679.270917384,-45213.5032617786,-122.520848246331,-122.425359559394,37.5406993112367,37.6325320018395,73.0262290402576,0.730262290402576,802.599733094911
"1670",1670,"SAN MATEO",-208976.58122278,-44929.12721212,-122.428261998849,-122.312058630746,37.542605504776,37.6347819205234,100,1,629.752113172743
"1671",1671,"SAN MATEO",-198976.58122278,-44929.12721212,-122.3148255928,-122.198751096499,37.5448527524863,37.6369242377805,100,1,496.081798400879
"1672",1672,"SAN MATEO",-188976.58122278,-44929.12721212,-122.201382557418,-122.08543727978,37.5469925262303,37.6389589444631,100,1,442.672400512695
"1673",1673,"ALAMEDA",-178976.58122278,-44929.12721212,-122.087933216989,-121.972117503824,37.549024816912,37.6408860318815,100,1,467.768200073242
"1674",1674,"ALAMEDA",-168976.58122278,-44929.12721212,-121.974477895906,-121.858792091965,37.5509496158906,37.6427054918036,100,1,538.294600524902
"1675",1675,"ALAMEDA",-158976.58122278,-44929.12721212,-121.861016918666,-121.745461367638,37.5527669149808,37.6444173164565,100,1,482.343333604601
"1676",1676,"ALAMEDA",-148976.58122278,-44929.12721212,-121.747550609864,-121.632125654365,37.5544767064533,37.6460214985253,100,1,488.894600219727
"1677",1677,"SAN JOAQUIN",-138976.58122278,-44929.12721212,-121.634079294185,-121.518785275757,37.5560789830347,37.6475180311542,100,1,473.266499633789
"1678",1678,"SAN JOAQUIN",-128976.58122278,-44929.12721212,-121.5206032964,-121.405440555502,37.5575737379079,37.6489069079468,99.9999999999999,0.999999999999999,344.047199707031
"1679",1679,"STANISLAUS",-118976.58122278,-44929.12721212,-121.407122941361,-121.292091817364,37.5589609647124,37.6501881229657,100,1,259.514000447591
"1680",1680,"STANISLAUS",-108976.58122278,-44929.12721212,-121.293638553996,-121.178739385177,37.5602406575447,37.6513616707333,100,1,271.79259979248
"1681",1681,"STANISLAUS",-98976.58122278,-44929.12721212,-121.1801504593,-121.065383582835,37.5614128109579,37.6524275462317,100,1,314.915
"1682",1682,"STANISLAUS",-88976.58122278,-44929.12721212,-121.066658982334,-120.952024734294,37.5624774199626,37.6533857449027,100,1,332.299700622559
"1683",1683,"STANISLAUS",-78976.58122278,-44929.12721212,-120.953164448216,-120.838663163558,37.5634344800263,37.6542362626488,100,1,336.051698913574
"1684",1684,"STANISLAUS",-68976.58122278,-44929.12721212,-120.839667182116,-120.725299194681,37.5642839870744,37.6549790958319,100,1,350.414779324002
"1685",1685,"STANISLAUS",-58976.58122278,-44929.12721212,-120.726167509251,-120.611933151757,37.5650259374899,37.6556142412748,100,1,364.953800354004
"1686",1686,"STANISLAUS",-48976.58122278,-44929.12721212,-120.612665754882,-120.498565358915,37.5656603281131,37.6561416962606,100,1,366.351700439453
"1687",1687,"TUOLUMNE",-38976.58122278,-44929.12721212,-120.499162244303,-120.385196140314,37.5661871562426,37.6565614585329,100,1,375.016399536133
"1688",1688,"TUOLUMNE",-28976.58122278,-44929.12721212,-120.385657302838,-120.271825820139,37.5666064196348,37.6568735262959,100,1,473.948599243164
"1689",1689,"MARIPOSA",-18976.58122278,-44929.12721212,-120.272151255838,-120.158454722593,37.566918116504,37.6570778982146,100,1,648.632998996311
"1690",1690,"MARIPOSA",-8976.58122278,-44929.12721212,-120.158644428671,-120.045083171892,37.5671222455226,37.6571745734146,100,1,729.159602661133
"1691",1691,"MARIPOSA",1023.41877722,-44929.12721212,-120.04513714672,-119.931629735373,37.5672077969889,37.6571745734146,100,1,805.060700683594
"1692",1692,"MARIPOSA",11023.41877722,-44929.12721212,-119.931711492259,-119.818122520024,37.5670892190722,37.6571635514822,100,1,973.664397583008
"1693",1693,"MARIPOSA",21023.41877722,-44929.12721212,-119.818340007921,-119.70461582606,37.5668630725762,37.6570448324647,100,1,1074.50333387587
"1694",1694,"MARIPOSA",31023.41877722,-44929.12721212,-119.704969043101,-119.591109978863,37.5665293584641,37.6568184168699,100,1,1106.10109985352
"1695",1695,"MARIPOSA",41023.41877722,-44929.12721212,-119.591598922013,-119.477605303797,37.5660880781572,37.6564843056666,100,1,1236.18029907227
"1696",1696,"MARIPOSA",51023.41877722,-44929.12721212,-119.478229968856,-119.364102126206,37.5655392335349,37.656042500284,100,1,1440.40620117187
"1697",1697,"MADERA",61023.41877722,-44929.12721212,-119.36486250781,-119.250600771411,37.5648828269346,37.6554930026123,99.9999999999999,0.999999999999999,1274.0326965332
"1698",1698,"MADERA",71023.41877722,-44929.12721212,-119.251496863028,-119.1371015647,37.5641188611516,37.6548358150021,100,1,1080.37155761719
"1699",1699,"MONO",81023.41877722,-44929.12721212,-119.138133358634,-119.023604831322,37.5632473394389,37.6540709402646,100,1,942.762899169922
"1700",1700,"MONO",91023.41877722,-44929.12721212,-119.024772318713,-118.910110896488,37.5622682655074,37.6531983816714,100,1,968.334200134277
"1701",1701,"MONO",101023.41877722,-44929.12721212,-118.911414067308,-118.796620085357,37.5611816435255,37.6522181429542,100,1,542.248300476074
"1702",1702,"MONO",111023.41877722,-44929.12721212,-118.798058928416,-118.683132723035,37.5599874781191,37.6511302283055,100,1,262.099000549316
"1703",1703,"MONO",121023.41877722,-44929.12721212,-118.684707225979,-118.569649134571,37.5586857743712,37.6499346423771,100,1,251.75190032959
"1704",1704,"MONO",131023.41877722,-44929.12721212,-118.571359283881,-118.456169644947,37.5572765378223,37.6486313902811,100,1,210.799600219727
"1705",1705,"MONO",141023.41877722,-44929.12721212,-118.458015425941,-118.342694579074,37.5557597744695,37.6472204775894,100,1,147.43559967041
"1706",1706,"MONO",151023.41877722,-44929.12721212,-118.344675975907,-118.22922426179,37.5541354907667,37.6457019103332,100,1,416.634798736572
"1707",1707,"MONO",161023.41877722,-44929.12721212,-118.231341257453,-118.115759017847,37.5524036936243,37.6440756950031,100,1,433.66378004286
"1708",1708,"MONO",170378.44216343,-45632.0431406078,-118.118011594172,-118.003664120718,37.5505643904092,37.6423418385487,81.4957495727961,0.814957495727961,211.867856525239
"1709",1709,"SAN MATEO",-208976.58122278,-54929.12721212,-122.425359559394,-122.309298274309,37.4526781119231,37.5448527524863,100,1,771.9855542595
"1710",1710,"SAN MATEO",-198976.58122278,-54929.12721212,-122.312058630746,-122.19612591807,37.4549227005611,37.5469925262303,100,1,555.637222629123
"1711",1711,"SANTA CLARA",-188976.58122278,-54929.12721212,-122.198751096499,-122.082947301827,37.4570599421261,37.549024816912,100,1,434.744444783529
"1712",1712,"SANTA CLARA",-178976.58122278,-54929.12721212,-122.08543727978,-121.969762747659,37.4590898275734,37.5509496158906,100,1,394.261999850803
"1713",1713,"SANTA CLARA",-168976.58122278,-54929.12721212,-121.972117503824,-121.856572577748,37.461012348311,37.5527669149808,100,1,470.686999511719
"1714",1714,"SANTA CLARA",-158976.58122278,-54929.12721212,-121.858792091965,-121.743377114371,37.4628274961998,37.5544767064533,100,1,557.935555917245
"1715",1715,"SANTA CLARA",-148976.58122278,-54929.12721212,-121.745461367638,-121.630176679894,37.4645352635539,37.5560789830347,100,1,596.914000108507
"1716",1716,"SANTA CLARA",-138976.58122278,-54929.12721212,-121.632125654365,-121.516971596772,37.4661356431412,37.5575737379079,100,1,581.307666015625
"1717",1717,"STANISLAUS",-128976.58122278,-54929.12721212,-121.518785275757,-121.403762187536,37.4676286281829,37.5589609647124,99.9999999999999,0.999999999999999,498.679446411133
"1718",1718,"STANISLAUS",-118976.58122278,-54929.12721212,-121.405440555502,-121.290548774793,37.4690142123547,37.5602406575447,100,1,383.632840003496
"1719",1719,"STANISLAUS",-108976.58122278,-54929.12721212,-121.292091817364,-121.177331681217,37.4702923897861,37.5614128109579,100,1,295.858554416233
"1720",1720,"STANISLAUS",-98976.58122278,-54929.12721212,-121.178739385177,-121.064111229545,37.471463155061,37.5624774199626,100,1,301.838556586372
"1721",1721,"STANISLAUS",-88976.58122278,-54929.12721212,-121.065383582835,-120.950887742573,37.4725265032181,37.5634344800263,100,1,321.420778062609
"1722",1722,"STANISLAUS",-78976.58122278,-54929.12721212,-120.952024734294,-120.837661543149,37.4734824297508,37.5642839870744,100,1,325.973888821072
"1723",1723,"STANISLAUS",-68976.58122278,-54929.12721212,-120.838663163558,-120.724432954164,37.4743309306073,37.5650259374899,100,1,339.122963610991
"1724",1724,"STANISLAUS",-58976.58122278,-54929.12721212,-120.725299194681,-120.611202298554,37.4750720021908,37.5656603281131,100,1,348.676444159614
"1725",1725,"STANISLAUS",-48976.58122278,-54929.12721212,-120.611933151757,-120.497969899289,37.4757056413599,37.5661871562426,100,1,351.437222629123
"1726",1726,"MERCED",-38976.58122278,-54929.12721212,-120.498565358915,-120.384736079368,37.476231845428,37.5666064196348,100,1,360.190888807509
"1727",1727,"MERCED",-28976.58122278,-54929.12721212,-120.385196140314,-120.271501161814,37.4766506121645,37.566918116504,100,1,414.8468878852
"1728",1728,"MARIPOSA",-18976.58122278,-54929.12721212,-120.271825820139,-120.158265469671,37.4769619397936,37.5671222455226,100,1,539.87629605517
"1729",1729,"MARIPOSA",-8976.58122278,-54929.12721212,-120.158454722593,-120.045029325995,37.4771658269953,37.5672188058214,100,1,736.312777709961
"1730",1730,"MARIPOSA",1023.41877722,-54929.12721212,-120.045083171892,-119.931711492259,37.4772512771142,37.5672188058214,100,1,891.940887451172
"1731",1731,"MARIPOSA",11023.41877722,-54929.12721212,-119.931793053849,-119.818340007921,37.4771328396691,37.5672077969889,100,1,993.003778076172
"1732",1732,"MARIPOSA",21023.41877722,-54929.12721212,-119.818556976299,-119.704969043101,37.4769069610719,37.5670892190722,100,1,1115.70555811753
"1733",1733,"MARIPOSA",31023.41877722,-54929.12721212,-119.705321416408,-119.591598922013,37.4765736422805,37.5668630725762,100,1,1099.00889078776
"1734",1734,"MARIPOSA",41023.41877722,-54929.12721212,-119.592086697228,-119.478229968856,37.4761328847081,37.5665293584641,100,1,1245.90489095052
"1735",1735,"MADERA",51023.41877722,-54929.12721212,-119.478853141801,-119.36486250781,37.4755846902236,37.5660880781572,100,1,1255.3678914388
"1736",1736,"MADERA",61023.41877722,-54929.12721212,-119.365621073144,-119.251496863028,37.4749290611509,37.5655392335349,99.9999999999999,0.999999999999999,1062.50277574327
"1737",1737,"MADERA",71023.41877722,-54929.12721212,-119.252390814252,-119.138133358634,37.4741660002698,37.5648828269346,100,1,929.730859073592
"1738",1738,"MADERA",81023.41877722,-54929.12721212,-119.139162688088,-119.024772318713,37.4732955108149,37.5641188611516,100,1,1014.07866550022
"1739",1739,"MONO",91023.41877722,-54929.12721212,-119.025937017578,-118.911414067308,37.472317596476,37.5632473394389,100,1,1221.48688557943
"1740",1740,"MONO",101023.41877722,-54929.12721212,-118.912714125607,-118.798058928416,37.4712322613981,37.5622682655074,100,1,1109.79199829102
"1741",1741,"MONO",111023.41877722,-54929.12721212,-118.799494335011,-118.684707225979,37.4700395101809,37.5611816435255,100,1,599.60024986738
"1742",1742,"MONO",121023.41877722,-54929.12721212,-118.686277968574,-118.571359283881,37.4687393478789,37.5599874781191,100,1,260.698778449164
"1743",1743,"MONO",131023.41877722,-54929.12721212,-118.573065349022,-118.458015425941,37.4673317800011,37.5586857743712,100,1,179.190889316135
"1744",1744,"MONO",141023.41877722,-54929.12721212,-118.459856799015,-118.344675975907,37.4658168125108,37.5572765378223,100,1,139.606444634332
"1745",1745,"MONO",151023.41877722,-54929.12721212,-118.346652641146,-118.231341257453,37.4641944518256,37.5557597744695,100,1,303.154222446018
"1746",1746,"MONO",161023.41877722,-54929.12721212,-118.23345319793,-118.118011594172,37.4624647048168,37.5541354907667,100,1,491.627283920476
"1747",1747,"MONO",171023.41877722,-54929.12721212,-118.120258791803,-118.004687309568,37.4606275788097,37.5524036936243,100,1,356.161888800727
"1748",1748,"MONO",180602.046245368,-55380.2331088835,-118.007069745115,-117.892480656277,37.4586830815829,37.5505643904092,88.6511838326534,0.886511838326534,162.170499229431
"1749",1749,"SAN MATEO",-208876.843794477,-64844.1484833017,-122.422464048571,-122.306544499868,37.3630161580734,37.4549227005611,97.8602500323581,0.978602500323581,839.429100465239
"1750",1750,"SANTA CLARA",-198976.58122278,-64929.12721212,-122.309298274309,-122.193506999663,37.3649915439176,37.4570599421261,100,1,775.906597595215
"1751",1751,"SANTA CLARA",-188976.58122278,-64929.12721212,-122.19612591807,-122.080463261815,37.367126264578,37.4590898275734,100,1,478.122198181152
"1752",1752,"SANTA CLARA",-178976.58122278,-64929.12721212,-122.082947301827,-121.967413607254,37.3691537555009,37.461012348311,100,1,382.61990020752
"1753",1753,"SANTA CLARA",-168976.58122278,-64929.12721212,-121.969762747659,-121.854358357012,37.3710740081425,37.4628274961998,100,1,400.848799438477
"1754",1754,"SANTA CLARA",-158976.58122278,-64929.12721212,-121.856572577748,-121.741297832216,37.3728870144097,37.4645352635539,100,1,535.894336276584
"1755",1755,"SANTA CLARA",-148976.58122278,-64929.12721212,-121.743377114371,-121.628232354083,37.3745927666599,37.4661356431412,100,1,623.052399291992
"1756",1756,"SANTA CLARA",-138976.58122278,-64929.12721212,-121.630176679894,-121.515162243914,37.3761912577017,37.4676286281829,100,1,569.122899475098
"1757",1757,"STANISLAUS",-128976.58122278,-64929.12721212,-121.516971596772,-121.40208782309,37.3776824807948,37.4690142123547,99.9999999999999,0.999999999999999,534.056900634766
"1758",1758,"STANISLAUS",-118976.58122278,-64929.12721212,-121.403762187536,-121.289009413065,37.3790664296502,37.4702923897861,100,1,415.334332275391
"1759",1759,"STANISLAUS",-108976.58122278,-64929.12721212,-121.290548774793,-121.175927335362,37.3803430984306,37.471463155061,100,1,350.817800292969
"1760",1760,"STANISLAUS",-98976.58122278,-64929.12721212,-121.177331681217,-121.062841911564,37.3815124817506,37.4725265032181,100,1,295.415998840332
"1761",1761,"STANISLAUS",-88976.58122278,-64929.12721212,-121.064111229545,-120.949753463314,37.3825745746768,37.4734824297508,100,1,307.73710144043
"1762",1762,"STANISLAUS",-78976.58122278,-64929.12721212,-120.950887742573,-120.836662312306,37.3835293727279,37.4743309306073,100,1,317.597500305176
"1763",1763,"STANISLAUS",-68976.58122278,-64929.12721212,-120.837661543149,-120.723568780278,37.3843768718751,37.4750720021908,100,1,326.069001600477
"1764",1764,"MERCED",-58976.58122278,-64929.12721212,-120.724432954164,-120.610473189012,37.3851170685419,37.4757056413599,100,1,328.559999694824
"1765",1765,"MERCED",-48976.58122278,-64929.12721212,-120.611202298554,-120.497375860323,37.3857499596044,37.476231845428,100,1,330.370399780273
"1766",1766,"MERCED",-38976.58122278,-64929.12721212,-120.497969899289,-120.384277116056,37.3862755423916,37.4766506121645,100,1,363.969600524902
"1767",1767,"MERCED",-28976.58122278,-64929.12721212,-120.384736079368,-120.271177278081,37.386693814685,37.4769619397936,100,1,369.928198242187
"1768",1768,"MERCED",-18976.58122278,-64929.12721212,-120.271501161814,-120.158076668285,37.387004774719,37.4771658269953,100,1,435.464442952474
"1769",1769,"MARIPOSA",-8976.58122278,-64929.12721212,-120.158265469671,-120.044975608569,37.3872084211811,37.4772622729052,100,1,531.42600189209
"1770",1770,"MARIPOSA",1023.41877722,-64929.12721212,-120.045029325995,-119.931793053849,37.3872937704042,37.4772622729052,100,1,672.705600585938
"1771",1771,"MARIPOSA",11023.41877722,-64929.12721212,-119.931874420843,-119.818556976299,37.3871754728048,37.4772512771142,100,1,734.846098632813
"1772",1772,"MARIPOSA",21023.41877722,-64929.12721212,-119.818773427017,-119.705321416408,37.386949860913,37.4771328396691,100,1,839.612663438585
"1773",1773,"MARIPOSA",31023.41877722,-64929.12721212,-119.705672948999,-119.592086697228,37.3866169356811,37.4769069610719,100,1,1067.92220031738
"1774",1774,"MADERA",41023.41877722,-64929.12721212,-119.592573308689,-119.478853141801,37.3861766985143,37.4765736422805,100,1,1250.20009765625
"1775",1775,"MADERA",51023.41877722,-64929.12721212,-119.47947482797,-119.365621073144,37.385629151271,37.4761328847081,100,1,1230.92090332031
"1776",1776,"MADERA",61023.41877722,-64929.12721212,-119.366377828708,-119.252390814252,37.3849742962622,37.4755846902236,99.9999999999999,0.999999999999999,1100.84869567871
"1777",1777,"MADERA",71023.41877722,-64929.12721212,-119.253282632742,-119.139162688088,37.3842121362517,37.4749290611509,100,1,1042.01222195095
"1778",1778,"FRESNO",81023.41877722,-64929.12721212,-119.140189561881,-119.025937017578,37.383342674456,37.4741660002698,100,1,1105.47120178223
"1779",1779,"FRESNO",91023.41877722,-64929.12721212,-119.027098937897,-118.912714125607,37.3823659145442,37.4732955108149,100,1,1091.73679626465
"1780",1780,"FRESNO",101023.41877722,-64929.12721212,-118.914011082521,-118.799494335011,37.3812818606377,37.472317596476,100,1,1139.21589599609
"1781",1781,"MONO",111023.41877722,-64929.12721212,-118.800926317436,-118.686277968574,37.3800905173104,37.4712322613981,100,1,1023.42877061632
"1782",1782,"MONO",121023.41877722,-64929.12721212,-118.687844964274,-118.573065349022,37.3787918895883,37.4700395101809,100,1,275.392699127197
"1783",1783,"MONO",131023.41877722,-64929.12721212,-118.574767344606,-118.459856799015,37.3773859829492,37.4687393478789,100,1,146.911199798584
"1784",1784,"MONO",141023.41877722,-64929.12721212,-118.461693779941,-118.346652641146,37.3758728033229,37.4673317800011,100,1,137.707699890137
"1785",1785,"MONO",151023.41877722,-64929.12721212,-118.348624591718,-118.23345319793,37.3742523570908,37.4658168125108,100,1,227.053799819946
"1786",1786,"MONO",161023.41877722,-64929.12721212,-118.235560101303,-118.120258791803,37.3725246510855,37.4641944518256,100,1,427.647111341688
"1787",1787,"INYO",171023.41877722,-64929.12721212,-118.12250062998,-118.007069745115,37.3706896925908,37.4624647048168,100,1,325.87379989624
"1788",1788,"INYO",181023.41877722,-64929.12721212,-118.009446498948,-117.893886380123,37.3687474893416,37.4606275788097,100,1,184.916900787354
"1789",1789,"INYO",190775.424852952,-65186.0070331554,-117.896398029316,-117.781586918464,37.3666980495232,37.4586830815829,93.8091507520642,0.938091507520642,156.097221713596
"1790",1790,"SAN MATEO",-208377.097514703,-75034.6677205655,-122.410306153901,-122.303797283913,37.2729493158529,37.3649915439176,87.8852913641089,0.878852913641089,779.21011948004
"1791",1791,"SANTA CLARA",-198976.58122278,-74929.12721212,-122.306544499868,-122.190894318917,37.2750590625219,37.367126264578,100,1,858.3525
"1792",1792,"SANTA CRUZ",-188976.58122278,-74929.12721212,-122.193506999663,-122.077985138533,37.2771912734934,37.3691537555009,100,1,823.987497253418
"1793",1793,"SANTA CLARA",-178976.58122278,-74929.12721212,-122.080463261815,-121.965070062546,37.2792163805456,37.3710740081425,100,1,470.658199768066
"1794",1794,"SANTA CLARA",-168976.58122278,-74929.12721212,-121.967413607254,-121.852149410846,37.2811343751831,37.3728870144097,100,1,402.889801025391
"1795",1795,"SANTA CLARA",-158976.58122278,-74929.12721212,-121.854358357012,-121.739223503413,37.2829452493583,37.3745927666599,100,1,443.345667182075
"1796",1796,"SANTA CLARA",-148976.58122278,-74929.12721212,-121.741297832216,-121.62629266032,37.2846489954718,37.3761912577017,100,1,615.52670135498
"1797",1797,"SANTA CLARA",-138976.58122278,-74929.12721212,-121.628232354083,-121.513357201723,37.2862456063725,37.3776824807948,100,1,568.932200317383
